Baugruppennummer,Primary Text,id,isHeading,parentBinding,module,Artifact Type
"=""5279""",Verkabelung,10319,false,12284,12505,Baugruppe
"=""5280""",Ausfahrmasten und Antennen,6658,false,10730,12505,Baugruppe
"=""5281""","Ausfahrmasten Radarantennen, UBoot",10591,false,6658,12505,Baugruppe
"=""5282""",Antrieb Ausfahrmasten Radarantennen,8632,false,6658,12505,Baugruppe
"=""5283""",Radarantenne,8628,false,6658,12505,Baugruppe
"=""5285""","Ausfahrmasten Radarantennen, Überw. Schiffe",11592,false,6658,12505,Baugruppe
"=""5286""","Ausfahrmasten Radarwarnantennen, Überw. Schiffe",8975,false,6658,12505,Baugruppe
"=""5287""",Ausfahrmasten und HalteVorrichtungen für Fernsehkamera,8622,false,6658,12505,Baugruppe
"=""5288""",Ausfahrgeräte-Schalttafel und Bedienungsgeräte,7664,false,6658,12505,Baugruppe
"=""5289""",Sonstige Ergänzungsgeräte,6633,false,6658,12505,Baugruppe
"=""5290""","Zubehör, Einbau und Ausbau",8135,false,10730,12505,Baugruppe
"=""5291""","Betriebsfüllung, Art und Umfang",11840,false,8135,12505,Baugruppe
"=""5292""",Pflegeeinrichtungen und -mittel,7131,false,8135,12505,Baugruppe
"=""5293""",Schutz- und Sicherheitseinrichtungen,8000,false,8135,12505,Baugruppe
"=""5294""",Einbaugestelle,9197,false,8135,12505,Baugruppe
"=""5295""",Konservierung,9312,false,8135,12505,Baugruppe
"=""5296""","Verbindungselemente, dämpfende Unterlagen",9099,false,8135,12505,Baugruppe
"=""5297""",Halterungen,8827,false,8135,12505,Baugruppe
"=""5298""",Ein- und Ausbauvorrichtungen,8633,false,8135,12505,Baugruppe
"=""5299""",Ein- und Ausbau an Bord,10745,false,8135,12505,Baugruppe
"=""5300""",Optische Nachrichten- und Signalanlagen,9071,false,9508,12505,Baugruppe
"=""5300""",Grundforderungen,8777,false,9071,12505,Baugruppe
"=""5301""",Grundforderungen zu 5310,8947,false,8777,12505,Baugruppe
"=""5302""",Grundforderungen zu 5320,7567,false,8777,12505,Baugruppe
"=""5303""",Grundforderungen zu 5330,12197,false,8777,12505,Baugruppe
"=""5304""",Grundforderungen zu 5340,11020,false,8777,12505,Baugruppe
"=""5305""",Grundforderungen zu 5350,10608,false,8777,12505,Baugruppe
"=""5306""",Grundforderungen zu 5360,7135,false,8777,12505,Baugruppe
"=""5307""",Grundforderungen zu 5370,7671,false,8777,12505,Baugruppe
"=""5308""",Grundforderungen zu 5380,6571,false,8777,12505,Baugruppe
"=""5309""",Grundforderungen zu 5390,12432,false,8777,12505,Baugruppe
"=""5310""",Scheinwerfer,12135,false,9071,12505,Baugruppe
"=""5311""",Signal- und Suchscheinwerfer,10723,false,12135,12505,Baugruppe
"=""5312""",Signalscheinwerfer 350 mm mit Infrarotgerät,9971,false,12135,12505,Baugruppe
"=""5313""",Signal-Handscheinwerfer 200 mm o. Infrarotgerät,12341,false,12135,12505,Baugruppe
"=""5314""",Signal-Handscheinwerfer 200 mm mit Infrarotgerät,11792,false,12135,12505,Baugruppe
"=""5315""",Richtblinker,7485,false,12135,12505,Baugruppe
"=""5317""",Unterwasser Scheinwerfer UBoote,9952,false,12135,12505,Baugruppe
"=""5318""",Unterwasser Handscheinwerfer,10414,false,12135,12505,Baugruppe
"=""5319""",Sonstige Ergänzungsgeräte,8698,false,12135,12505,Baugruppe
"=""5320""",Nachsichtgeräte,12074,false,9071,12505,Baugruppe
"=""5321""",Restlichtverstärkergeräte,9563,false,12074,12505,Baugruppe
"=""5322""",Steuereinrichtungen,12297,false,12074,12505,Baugruppe
"=""5323""",Wiedergabegeräte,10583,false,12074,12505,Baugruppe
"=""5324""",Aufzeichnungsgeräte,10187,false,12074,12505,Baugruppe
"=""5325""",Wärmebildgeräte,7143,false,12074,12505,Baugruppe
"=""5326""",Ausfahrmast/Einrichtungen,10220,false,12074,12505,Baugruppe
"=""5327""",Antrieb für Ausfahrmast/Einrichtungen,10919,false,12074,12505,Baugruppe
"=""5329""",Sonstige Ergänzungsgeräte,10530,false,12074,12505,Baugruppe
"=""5330""",Optronikanlagen,9908,false,9071,12505,Baugruppe
"=""5331""",Optronischer Tracker,10326,false,9908,12505,Baugruppe
"=""5332""",Steuereinrichtungen,6605,false,9908,12505,Baugruppe
"=""5333""",Wiedergabegerät,12116,false,9908,12505,Baugruppe
"=""5334""",Aufzeichnungsgeräte,6801,false,9908,12505,Baugruppe
"=""5335""",Kamera,10100,false,9908,12505,Baugruppe
"=""5336""",Ausfahrmast/Einrichtungen,8977,false,9908,12505,Baugruppe
"=""5337""",Antrieb für Ausfahrmast/Einrichtungen,8100,false,9908,12505,Baugruppe
"=""5338""","Elektronikbaugr., Leistungsverst., Steuereinheiten",8427,false,9908,12505,Baugruppe
"=""5339""",Sonstige Ergänzungsgeräte,9689,false,9908,12505,Baugruppe
"=""5340""",CCTV (Fernsehüberwachungsanlage),10394,false,9071,12505,Baugruppe
"=""5350""","Nebenger. für opt. Nachrichten-, Navigations- und Signalanlagen",7023,false,9071,12505,Baugruppe
"=""5351""",Signalkörperausstoßvorrichtung,8665,false,7023,12505,Baugruppe
"=""5358""",Meßmittel und Kontrolleinrichtungen,6775,false,7023,12505,Baugruppe
"=""5359""",Sonstige Ergänzungsgeräte,7118,false,7023,12505,Baugruppe
"=""5360""",Laser-Entfernungsmessgeräte,12354,false,9071,12505,Baugruppe
"=""5361""",Empfänger/Senderanlagen,11397,false,12354,12505,Baugruppe
"=""5362""",Steuereinrichtung,8721,false,12354,12505,Baugruppe
"=""5363""",Entfernungsmessanzeige,9662,false,12354,12505,Baugruppe
"=""5365""",Laser-Warngeräte,11329,false,12354,12505,Baugruppe
"=""5366""",Ausfahrmast/Einrichtungen,9784,false,12354,12505,Baugruppe
"=""5369""",Sonstige Ergänzungsgeräte,8916,false,12354,12505,Baugruppe
"=""5370""",Energieversorgung ab Schalttafel im Betriebsraum,8555,false,9071,12505,Baugruppe
"=""5371""",Spezialumformer,8476,false,8555,12505,Baugruppe
"=""5372""",Luftversorgung,8934,false,8555,12505,Baugruppe
"=""5374""",Spezialgleichrichter,9963,false,8555,12505,Baugruppe
"=""5379""",Verkabelung,9883,false,8555,12505,Baugruppe
"=""5380""",Sehrohr-Anlagen,9263,false,9071,12505,Baugruppe
"=""5381""",B-Sehrohr (Beobachtungssehrohr),10364,false,9263,12505,Baugruppe
"=""5382""",A-Sehrohr (Angriffsehrohr),11855,false,9263,12505,Baugruppe
"=""5383""",Überwassersicht- und Aufklärungsgerät,6740,false,9263,12505,Baugruppe
"=""5384""",Sehrohrantrieb Hub und Drehbewegung,7912,false,9263,12505,Baugruppe
"=""5385""",Sehrohrgeräteträger,7417,false,9263,12505,Baugruppe
"=""5386""",Antrieb Sehrohrgeräteträger,8663,false,9263,12505,Baugruppe
"=""5387""",Sehrohr-/ Sichtgeräte- Bedien- und Anzeigegeräte,12337,false,9263,12505,Baugruppe
"=""5388""","Elektronikbaugruppen, Leistungsverst., Steuereinh.",8487,false,9263,12505,Baugruppe
"=""5389""",Sonstige Ergänzungsgeräte,9431,false,9263,12505,Baugruppe
"=""5390""","Zubehör, Einbau und Ausbau",10053,false,9071,12505,Baugruppe
"=""5391""","Betriebsfüllungen, Art und Umfang",9814,false,10053,12505,Baugruppe
"=""5392""",Pflegeeinrichtungen und -mittel,12029,false,10053,12505,Baugruppe
"=""5393""",Schutz- und Sicherheitseinrichtungen,10066,false,10053,12505,Baugruppe
"=""5394""",Einbaugestelle,7138,false,10053,12505,Baugruppe
"=""5395""",Konservierung,8680,false,10053,12505,Baugruppe
"=""5396""","Verbindungselemente, dämpfende Unterlagen",7461,false,10053,12505,Baugruppe
"=""5397""",Halterungen,11368,false,10053,12505,Baugruppe
"=""5398""",Ein- und Ausbauvorrichtungen,7491,false,10053,12505,Baugruppe
"=""5399""",Ein- und Ausbau an Bord,8693,false,10053,12505,Baugruppe
"=""5400""",Wärme- Peil- und Ortungsanlagen,10783,false,9508,12505,Baugruppe
"=""5400""",Grundforderungen,8163,false,10783,12505,Baugruppe
"=""5401""",Grundforderungen zu 5410,8305,false,8163,12505,Baugruppe
"=""5402""",Grundforderungen zu 5420,10932,false,8163,12505,Baugruppe
"=""5403""",Grundforderungen zu 5430,6554,false,8163,12505,Baugruppe
"=""5404""",Grundforderungen zu 5440,10942,false,8163,12505,Baugruppe
"=""5405""",Grundforderungen zu 5450,11312,false,8163,12505,Baugruppe
"=""5406""",Grundforderungen zu 5460,9412,false,8163,12505,Baugruppe
"=""5407""",Grundforderungen zu 5470,6936,false,8163,12505,Baugruppe
"=""5408""",Grundforderungen zu 5480,8251,false,8163,12505,Baugruppe
"=""5409""",Grundforderungen zu 5490,8529,false,8163,12505,Baugruppe
"=""5430""",IR Ortungsanlagen,10026,false,10783,12505,Baugruppe
"=""5431""",Beobachtungsgeräte,12092,false,10026,12505,Baugruppe
"=""5432""",Empfänger,9137,false,10026,12505,Baugruppe
"=""5433""",Anzeigegeräte,8857,false,10026,12505,Baugruppe
"=""5436""",Empfangsenergieverstärker,8909,false,10026,12505,Baugruppe
"=""5438""",Zielsuchgeräte,8440,false,10026,12505,Baugruppe
"=""5440""","Wärmebildsichtanlagen, stabil",12201,false,10783,12505,Baugruppe
"=""5450""",Nebengeräte für Wärme- Peil- und Ortungsanlagen,7188,false,10783,12505,Baugruppe
"=""5458""",Messmittel und Kontrolleinrichtungen,8288,false,7188,12505,Baugruppe
"=""5459""",Sonstige Ergänzungsgeräte,8034,false,7188,12505,Baugruppe
"=""5470""",Energieversorgung ab Schalttafel im Betriebsraum,8841,false,10783,12505,Baugruppe
"=""5471""",Spezialumformer,10665,false,8841,12505,Baugruppe
"=""5472""",Luftversorger,8141,false,8841,12505,Baugruppe
"=""5474""",Spezialgleichrichter,6990,false,8841,12505,Baugruppe
"=""5479""",Verkabelung,12280,false,8841,12505,Baugruppe
"=""5490""","Zubehör, Einbau und Ausbau",7640,false,10783,12505,Baugruppe
"=""5492""",Pflegeeinrichtungen und -mittel,12465,false,7640,12505,Baugruppe
"=""5493""",Schutz- und Sicherheitseinrichtungen,9618,false,7640,12505,Baugruppe
"=""5494""",Einbaugestelle,7262,false,7640,12505,Baugruppe
"=""5495""",Konservierung,8289,false,7640,12505,Baugruppe
"=""5496""","Verbindungselemente, dämpfende Unterlagen",7958,false,7640,12505,Baugruppe
"=""5497""",Halterungen,8158,false,7640,12505,Baugruppe
"=""5498""",Ein- und Ausbauvorrichtungen,9687,false,7640,12505,Baugruppe
"=""5499""",Ein- und Ausbau an Bord,9121,false,7640,12505,Baugruppe
"=""5500""",Wasserschall- Ortungs- und Nachrichtenanlagen,10735,false,9508,12505,Baugruppe
"=""5500""",Grundforderungen,9527,false,10735,12505,Baugruppe
"=""5501""",Grundforderungen zu 5510,11782,false,9527,12505,Baugruppe
"=""5502""",Grundforderungen zu 5520,12067,false,9527,12505,Baugruppe
"=""5503""",Grundforderungen zu 5530,10973,false,9527,12505,Baugruppe
"=""5504""",Grundforderungen zu 5540,7166,false,9527,12505,Baugruppe
"=""5505""",Grundforderungen zu 5550,7604,false,9527,12505,Baugruppe
"=""5506""",Grundforderungen zu 5560,11208,false,9527,12505,Baugruppe
"=""5507""",Grundforderungen zu 5570,10097,false,9527,12505,Baugruppe
"=""5508""",Grundforderungen zu 5580,8985,false,9527,12505,Baugruppe
"=""5509""",Grundforderungen zu 5590,9112,false,9527,12505,Baugruppe
"=""5510""",Aktive Sonaranlagen,8671,false,10735,12505,Baugruppe
"=""5511""","Bugsonaranlagen, Überwasserschiffe",7531,false,8671,12505,Baugruppe
"=""5512""","Sonaranlage, Überwasserschiffe, kombiniert (aktiv/passiv)",8873,false,8671,12505,Baugruppe
"=""5513""",Activated Towed Array Sonar (TAS),7344,false,8671,12505,Baugruppe
"=""5515""",Minenmeidesonaranlage,9466,false,8671,12505,Baugruppe
"=""5516""",Minenjagdsonaranlagen inkl. Sedimentsonaranlagen,12350,false,8671,12505,Baugruppe
"=""5517""",Torpedoortungsanlagen,10142,false,8671,12505,Baugruppe
"=""5518""","Sonaranlagen, Uboote",8944,false,8671,12505,Baugruppe
"=""5519""",Zusatzeinrichtungen,10095,false,8671,12505,Baugruppe
"=""5520""",Passive Sonaranlagen,8031,false,10735,12505,Baugruppe
"=""5521""","Sonaranlage, Überwasserschiffe, kombiniert (passiv/aktiv)",9457,false,8031,12505,Baugruppe
"=""5522""","Sonaranlagen, Uboote",12080,false,8031,12505,Baugruppe
"=""5523""","Sonaranlage, Uboote, kombiniert (passiv/aktiv)",10613,false,8031,12505,Baugruppe
"=""5524""",Passiv Ranging Sonar (PRS),8618,false,8031,12505,Baugruppe
"=""5525""",Flank Array Sonar (FAS),11555,false,8031,12505,Baugruppe
"=""5526""","Towed Array Sonar (TAS), tieffrequent",8207,false,8031,12505,Baugruppe
"=""5527""",Intercept Sonar,11685,false,8031,12505,Baugruppe
"=""5528""",Noise Monitoring,10078,false,8031,12505,Baugruppe
"=""5529""",Torpedoortungsanlagen,6855,false,8031,12505,Baugruppe
"=""5530""",Spezialsonaranlagen,11862,false,10735,12505,Baugruppe
"=""5531""","Sonobojen, aktiv/passiv",7692,false,11862,12505,Baugruppe
"=""5532""",Nahbereichs-Sonaranlagen für Identifizierung,8004,false,11862,12505,Baugruppe
"=""5534""","Aufklärungssonaranlagen, ortsfest",9405,false,11862,12505,Baugruppe
"=""5535""","Aufklärungssonaranlagen, mobil",10413,false,11862,12505,Baugruppe
"=""5536""",Taucherdetektionssonar,6649,false,11862,12505,Baugruppe
"=""5537""","Sonargeräte, transportabel (Taucher, Pioniere)",8397,false,11862,12505,Baugruppe
"=""5538""",Seitensichtsonare,9020,false,11862,12505,Baugruppe
"=""5540""",Wasserschall- Navigations- und Ortungsanlagen,10376,false,10735,12505,Baugruppe
"=""5541""",Echograf,11324,false,10376,12505,Baugruppe
"=""5542""",Echograf Uboote,7675,false,10376,12505,Baugruppe
"=""5543""",Sonar- Doppler- Log,7782,false,10376,12505,Baugruppe
"=""5544""",Seitensichtsonar,10552,false,10376,12505,Baugruppe
"=""5545""",Navigationssonar,11409,false,10376,12505,Baugruppe
"=""5546""",Notzeichensonar,6983,false,10376,12505,Baugruppe
"=""5550""",Nebengeräte für Wasserschall- und Nachrichtenanlage,12425,false,10735,12505,Baugruppe
"=""5551""",Bathythermographen und -bojen,6808,false,12425,12505,Baugruppe
"=""5553""",Schallgeschwindigkeitsmessgeräte,7547,false,12425,12505,Baugruppe
"=""5554""",CTD- Sonden,11856,false,12425,12505,Baugruppe
"=""5555""",Unterwasserzieldarstellungsgerät,9584,false,12425,12505,Baugruppe
"=""5556""",Schallstrahl- und Intensitätsverlaufanzeige (Performance),11293,false,12425,12505,Baugruppe
"=""5557""",Simulations- und Ausbildungseinrichtungen,6660,false,12425,12505,Baugruppe
"=""5558""",Messmittel Analyse- und Kontrolleinrichtungen,10446,false,12425,12505,Baugruppe
"=""5559""",Sonstige Ergänzungsgeräte,10827,false,12425,12505,Baugruppe
"=""5560""",Unterwasserkenn- und Nachrichtenanlagen,9576,false,10735,12505,Baugruppe
"=""5561""","SIF Anlagen, Abfrage/Antwort",8184,false,9576,12505,Baugruppe
"=""5562""","SIF Anlagen, Antwortgeräte",7469,false,9576,12505,Baugruppe
"=""5564""",Aufzeichnungsanlagen,10117,false,9576,12505,Baugruppe
"=""5565""",Analysieranlagen,7256,false,9576,12505,Baugruppe
"=""5566""",Unterwasserkommunikationsanlagen (UT- Anlagen),10808,false,9576,12505,Baugruppe
"=""5570""",Energieversorgung ab Schalttafel im Betriebsraum,7757,false,10735,12505,Baugruppe
"=""5571""",Spezialumformer,9540,false,7757,12505,Baugruppe
"=""5574""",Spezialgleichrichter,6685,false,7757,12505,Baugruppe
"=""5579""",Verkabelung,9104,false,7757,12505,Baugruppe
"=""5580""",Unterwasserabwehrsysteme,8433,false,10735,12505,Baugruppe
"=""5581""",Akustisches Torpedoabwehrsystem,10679,false,8433,12505,Baugruppe
"=""5582""",Akustisches Torpedotäuschsystem,8802,false,8433,12505,Baugruppe
"=""5583""",Akustische Geräuschgeber (Minentäuschsystem),10150,false,8433,12505,Baugruppe
"=""5590""","Zubehör, Einbau und Ausbau",12359,false,10735,12505,Baugruppe
"=""5591""","Betriebsfüllung, Art und Umfang",11251,false,12359,12505,Baugruppe
"=""5592""",Pflegeeinrichtungen und -mittel,8932,false,12359,12505,Baugruppe
"=""5593""",Schutz- und Sicherheitseinrichtungen,7253,false,12359,12505,Baugruppe
"=""5594""",Einbaugestelle,11152,false,12359,12505,Baugruppe
"=""5595""",Konservierung,9599,false,12359,12505,Baugruppe
"=""5596""","Verbindungselemente, dämpfende Unterlagen",11931,false,12359,12505,Baugruppe
"=""5597""",Halterungen,12363,false,12359,12505,Baugruppe
"=""5598""",Ein- und Ausbauvorrichtungen,9287,false,12359,12505,Baugruppe
"=""5599""",Ein- und Ausbau an Bord,8400,false,12359,12505,Baugruppe
"=""5600""",Schreibfunk/Datenübertragung und BÜ Anlagen,12007,false,9508,12505,Baugruppe
"=""5600""",Grundforderungen,7077,false,12007,12505,Baugruppe
"=""5601""",Grundforderungen zu 5610,10435,false,7077,12505,Baugruppe
"=""5602""",Grundforderungen zu 5620,12312,false,7077,12505,Baugruppe
"=""5603""",Grundforderungen zu 5630,8948,false,7077,12505,Baugruppe
"=""5604""",Grundforderungen zu 5640,10119,false,7077,12505,Baugruppe
"=""5605""",Grundforderungen zu 5650,8731,false,7077,12505,Baugruppe
"=""5606""",Grundforderungen zu 5660,10310,false,7077,12505,Baugruppe
"=""5607""",Grundforderungen zu 5670,11750,false,7077,12505,Baugruppe
"=""5608""",Grundforderungen zu 5680,8196,false,7077,12505,Baugruppe
"=""5609""",Grundforderungen zu 5690,11614,false,7077,12505,Baugruppe
"=""5610""",Unterhaltungseinrichtungen,11705,false,12007,12505,Baugruppe
"=""5611""",Integrierte RF/FS-Anlagen,9610,false,11705,12505,Baugruppe
"=""5612""",RF- Anlagen,8237,false,11705,12505,Baugruppe
"=""5613""",FS-Anlagen,6612,false,11705,12505,Baugruppe
"=""5614""",Audio/Video-Anlagen,10963,false,11705,12505,Baugruppe
"=""5615""",PC-Unterhaltungsanlagen,7348,false,11705,12505,Baugruppe
"=""5616""",RF/FS-Empfangsantennen,11453,false,11705,12505,Baugruppe
"=""5617""",RF/FS-Antennenverteilungsanlagen,7291,false,11705,12505,Baugruppe
"=""5618""",Aufzeichnungs- und Wiedergabegerät,7970,false,11705,12505,Baugruppe
"=""5620""",KMS (Kommunikationsmanagementsystem),11190,false,12007,12505,Baugruppe
"=""5621""",Message Handling Teil (MHT) Software,10947,false,11190,12505,Baugruppe
"=""5622""",Message Handling Teil (MHT) Hardware,10323,false,11190,12505,Baugruppe
"=""5623""",Fernschreiber,8652,false,11190,12505,Baugruppe
"=""5624""",Bildschreiber,11680,false,11190,12505,Baugruppe
"=""5625""",Tastzusatzger. für Sende- und EmpfangsAnlage,6907,false,11190,12505,Baugruppe
"=""5626""",Drucker,10518,false,11190,12505,Baugruppe
"=""5627""",Scanner,11380,false,11190,12505,Baugruppe
"=""5628""",Fax,10512,false,11190,12505,Baugruppe
"=""5630""",Tonschreiberanlagen,6581,false,12007,12505,Baugruppe
"=""5631""","Tonschreiber, allgemein",8837,false,6581,12505,Baugruppe
"=""5632""",Tonschreiber für Ausbildung,9482,false,6581,12505,Baugruppe
"=""5640""",Funkbildübertragungsanlagen,9802,false,12007,12505,Baugruppe
"=""5641""",Telemedizin,7563,false,9802,12505,Baugruppe
"=""5642""",Wetterkartenschreiber,8598,false,9802,12505,Baugruppe
"=""5643""",Videokonferenzanlage,10817,false,9802,12505,Baugruppe
"=""5650""",Nebenger. für Funk-Sprech- und Funk-Fernschr.-anlage,7807,false,12007,12505,Baugruppe
"=""5651""",Kryptogeräte,11844,false,7807,12505,Baugruppe
"=""5658""",Messmittel und Kontrolleinrichtungen,10190,false,7807,12505,Baugruppe
"=""5659""",Sonstige Ergänzungsgeräte,11735,false,7807,12505,Baugruppe
"=""5660""",BÜ Anlagen,8713,false,12007,12505,Baugruppe
"=""5661""",Externe BÜ Anlagen,7320,false,8713,12505,Baugruppe
"=""5662""",Digitales Kommunikationsnetzwerk (DKN),10816,false,8713,12505,Baugruppe
"=""5663""",Komb. Fernsprech- und WechselsprechAnlage Uboot,7050,false,8713,12505,Baugruppe
"=""5664""",Elo Ka BÜ Anlagen,8531,false,8713,12505,Baugruppe
"=""5665""",Informationsübertragungsanlagen,7409,false,8713,12505,Baugruppe
"=""5666""",Fernsprechanlagen (SVF) und (BFA),11716,false,8713,12505,Baugruppe
"=""5667""",Lautsprecheranlage (SLA),10249,false,8713,12505,Baugruppe
"=""5668""",BW-Landanschluss,11295,false,8713,12505,Baugruppe
"=""5669""",SAGD,7495,false,8713,12505,Baugruppe
"=""5670""",Energieversorgung ab Schalttafel im Betriebsraum,8166,false,12007,12505,Baugruppe
"=""5671""",Spezialumformer,6948,false,8166,12505,Baugruppe
"=""5674""",Spezialgleichrichter,10354,false,8166,12505,Baugruppe
"=""5679""",Verkabelung,11893,false,8166,12505,Baugruppe
"=""5680""",Funk-Seenotgeräte,7151,false,12007,12505,Baugruppe
"=""5681""","Funkgerätesatz, Rettungsboot, 500 kHz, tragbar",12393,false,7151,12505,Baugruppe
"=""5682""",GMDSS (Global Maritime Safety and Distress System),9221,false,7151,12505,Baugruppe
"=""5683""","F Sender mit Sprechzusatz, 243 MHz, Seenot Satz",8794,false,7151,12505,Baugruppe
"=""5684""","F Sender, 243 MHz, Seenot Übungssatz",9331,false,7151,12505,Baugruppe
"=""5685""","F Zeichenempfänger, Seenot, 500 kHz, Satz",9682,false,7151,12505,Baugruppe
"=""5686""","F Peil- und Suchgerät, 243 MHz, Seenot Satz",10486,false,7151,12505,Baugruppe
"=""5687""","F Zeichengeber, Seenot 500 kHz Satz",9452,false,7151,12505,Baugruppe
"=""5688""","Not-Funkboje, tragb. für Flugzeuge und Schiffe",10734,false,7151,12505,Baugruppe
"=""5689""","Funkempfänger, V/UHF Wachempfänger",10071,false,7151,12505,Baugruppe
